"mean","t_ic_i","t_ic_s","median","w_ic_i","w_ic_s","count"
26.1608507089311,26.0870265447462,26.234674873116,26.1578627643646,26.0771961671561,26.2383929034022,18566
26.6114424351149,26.5433252787489,26.6795595914809,26.7498647867445,26.6813481501432,26.8180577192089,18565
26.8750379069161,26.8135935179587,26.9364822958735,27.0330307357579,26.9737173494233,27.0922717380963,18576
27.008115781497,26.9518491727682,27.0643823902257,27.1635237200817,27.1103956942465,27.2164787647741,18576
27.1415529411333,27.0897034449022,27.1934024373644,27.2766434686505,27.2279420641419,27.3253695922657,18572
27.2466600131842,27.1983069609951,27.2950130653732,27.3638548701996,27.3180653524868,27.4095686675468,18586
27.3314151119029,27.2854663078277,27.3773639159781,27.4414382317521,27.3979142900807,27.4848818696923,18582
27.3965476828558,27.3524131817994,27.4406821839123,27.5031541726759,27.4615174028906,27.5448066655021,18584
27.4516779264289,27.4091093636699,27.4942464891879,27.5506233033583,27.5103651457178,27.5908101248704,18589
27.5123932113213,27.471185341648,27.5536010809945,27.6058904833645,27.5670487337726,27.6447401104631,18578
27.5431269907073,27.5028506550941,27.5834033263206,27.6382047072731,27.6002176877749,27.6760605988197,18584
27.5904464507378,27.5512536026218,27.6296392988537,27.6835365391262,27.6465116975991,27.7205168780745,18587
27.6316729328063,27.5931755027665,27.6701703628462,27.7239181315864,27.6876374342954,27.7601909239756,18587
27.6685041194415,27.6305447063882,27.7064635324948,27.7604130565702,27.7248248624947,27.7958909629898,18586
27.7000705115641,27.6627037792629,27.7374372438653,27.7931079955198,27.7581830982061,27.8278903671401,18586
27.7164038671808,27.6796378429255,27.7531698914361,27.8096299494024,27.7752923855397,27.8438527596571,18583
27.7335631026086,27.6972470085569,27.7698791966602,27.8296873544299,27.7957462755776,27.8634640571883,18588
27.7637310788813,27.7277350272532,27.7997271305094,27.8590224711148,27.82589121832,27.8921422423547,18588
27.7793543570257,27.743664536804,27.8150441772474,27.8761147201379,27.8432853395378,27.9088046848381,18590
27.8042069494466,27.7687427001217,27.8396711987714,27.8996650361445,27.8671479405451,27.932191891291,18589
27.8325641863435,27.7973504700405,27.8677779026464,27.923427990687,27.8909696248963,27.9557709440994,18507
27.8564017431996,27.8214033887183,27.8914000976808,27.9415961897583,27.9094788160096,27.9737004171715,18418
27.8743947333169,27.8396853948415,27.9091040717923,27.9580967276941,27.9261372669425,27.9899198537937,18364
27.8968990742335,27.8623032608108,27.9314948876563,27.9808200650952,27.9491980192762,28.0124259991907,18298
27.9254389787328,27.8912664839515,27.9596114735142,28.0025839088557,27.9711658864429,28.0339993591588,18215
27.949181549645,27.9152410810589,27.9831220182311,28.025729575334,27.994486441792,28.0569558371217,18119
27.9750707053882,27.9413597904699,28.0087816203065,28.0509150341552,28.0199850983513,28.081786011196,18009
27.9960706144088,27.9623306354225,28.029810593395,28.0686567475492,28.037864320265,28.0994191358085,17912
28.0244666556469,27.9911506152276,28.0577826960663,28.0919188062704,28.0612669324961,28.1224277911114,17818
28.0430270688362,28.0096333651126,28.0764207725598,28.1099815876388,28.0793845521272,28.1405502522868,17729
28.0604737447244,28.02725180913,28.0936956803189,28.127777749431,28.0972996373408,28.1582499162355,17631
28.0806203959699,28.0472085293502,28.1140322625896,28.1484077759612,28.1177475900245,28.1789889055332,17534
28.1081423500464,28.074816659101,28.1414680409918,28.1734225691999,28.1429260094031,28.2039050883193,17438
28.1301228237056,28.0966969347302,28.163548712681,28.1929689591119,28.1626045149583,28.223398672309,17332
28.145390665056,28.1120525038579,28.178728826254,28.2055905163624,28.175125831223,28.2359333934045,17223
28.1573445833972,28.1240481150203,28.1906410517741,28.2206123552059,28.1901995884883,28.2509784296332,17121
28.1753014466308,28.1418349051913,28.2087679880702,28.2378207662436,28.2073579714729,28.2682283170432,17017
28.2006936108674,28.1673762823569,28.2340109393778,28.256251334764,28.2259021104373,28.2865563609324,16905
28.20913709846,28.1759201116511,28.242354085269,28.2679521321372,28.2377490270709,28.2980988229804,16803
28.224557514878,28.1913694190774,28.2577456106786,28.2836817507057,28.2534681659385,28.3138995616716,16682
28.235097255763,28.2015939049074,28.2686006066186,28.2962204014879,28.2659162316007,28.3264638960001,16587
28.2510167062159,28.2176996708422,28.2843337415896,28.3096464421988,28.2794402268448,28.339860153026,16470
28.2763400907467,28.2429900368322,28.3096901446611,28.3307962874019,28.3005802737141,28.3609787063841,16359
28.2910765085504,28.258009644855,28.3241433722458,28.3470657971796,28.3170348695481,28.3771105957525,16259
28.3113519028816,28.2781818365859,28.3445219691773,28.3660328019306,28.3360232580137,28.3959773548308,16162
28.320814357776,28.2873192600676,28.3543094554843,28.375163551785,28.3450469308674,28.4052022299734,16069
28.3340990023563,28.3007900451379,28.3674079595747,28.3848791365355,28.3549563501622,28.4147472591712,15968
28.3369474562293,28.3036067989124,28.3702881135463,28.3954598752396,28.3653901387255,28.4255230915992,15873
28.3464195517553,28.3129293007375,28.3799098027731,28.4015698517294,28.3715270441188,28.431534746423,15775
28.3608545388458,28.3272665630992,28.3944425145925,28.4111260641704,28.3811113233014,28.4411005156505,15665
28.3747632439187,28.3413158866171,28.4082106012202,28.4232307608883,28.3932397781155,28.4532397756593,15557
28.3913525867283,28.3579442907629,28.4247608826937,28.4417830651441,28.4118452390182,28.4716998162806,15444
28.3960272761868,28.3624686719986,28.4295858803749,28.4459208137174,28.4159217155196,28.4758951522627,15358
28.4118510497746,28.3782707126309,28.4454313869183,28.4621662010234,28.432275707708,28.4920856441452,15255
28.4281086091957,28.3944914168205,28.461725801571,28.4760245537981,28.4460894521894,28.5059209085674,15179
28.4443736399207,28.4108536974924,28.477893582349,28.497028498491,28.4671438738531,28.5268721650394,15060
28.4532729453581,28.4195121675465,28.4870337231696,28.5047686274711,28.47486984559,28.5345819112391,14977
28.4595733012271,28.4256825578324,28.4934640446217,28.5143150153011,28.4843931400727,28.5442248960503,14883
28.4703515908901,28.4366508649587,28.5040523168215,28.5222880070067,28.4924471758106,28.5521763346184,14796
28.4702091830344,28.4364620520138,28.503956314055,28.5218431992465,28.4917266464222,28.5518208876552,14696
28.4868275165605,28.4533473497578,28.5203076833632,28.5376244873751,28.5075823110509,28.5677185106854,14607
28.4962556976117,28.462787287262,28.5297241079613,28.5436856044074,28.5135261036296,28.5738925920938,14518
28.5099951554791,28.4763311238635,28.5436591870947,28.5586615216687,28.5283669265844,28.5889078563476,14421
28.5079997719926,28.4741338753442,28.541865668641,28.5570292267098,28.5267020627552,28.5873459646943,14347
28.514022510817,28.4798957991113,28.5481492225228,28.5636600839831,28.5332338583333,28.5940999070762,14273
28.5204270682334,28.4864614860221,28.5543926504446,28.5669242047978,28.5364546758739,28.5973487445973,14192
28.5425964025244,28.5087301973679,28.5764626076809,28.5832042541358,28.5526378521959,28.6137097078734,14116
28.5538371521523,28.5199872871302,28.5876870171745,28.5912717308809,28.5607329697232,28.6217574230926,14031
28.5617022451729,28.5279964774379,28.5954080129079,28.5972627807908,28.5666106827478,28.6279054388161,13960
28.5697212414302,28.535925391484,28.6035170913764,28.6062531704611,28.5756341102957,28.6368729226926,13896
28.5678886898877,28.5336833718712,28.6020940079043,28.6072243073378,28.5766785190561,28.6377583424219,13817
28.5833724689016,28.5496286839882,28.6171162538149,28.6137384953655,28.5833347223871,28.6440773312627,13738
28.5950910762362,28.5611984877503,28.6289836647221,28.6255849266919,28.5950936148759,28.6560500852173,13666
28.6033996413608,28.5695496393007,28.6372496434208,28.6316773286296,28.6011846863495,28.6621778030491,13611
28.617041669615,28.5833606759009,28.6507226633291,28.6444803716883,28.6140252528375,28.6748982279886,13534
28.629126611995,28.5952228508315,28.6630303731584,28.6557044889841,28.6251960585415,28.6861846035074,13471
28.6349572631766,28.6008814347951,28.6690330915582,28.6658858963419,28.6352337425224,28.6965144786267,13408
