rn,avg,stddev_pop,count,max,min
1,25.9634685635886,5.08477527927763,6484,37.9472401225,12.123699228
2,26.3190564494469,4.76328642603473,6484,39.3119378302,12.4011962617
3,26.6548962488524,4.31320078777543,6484,40.9858304397,8.94806405397
4,26.8269594813805,3.94952870953111,6484,39.9454874513,9.32860092163
5,26.9722504489333,3.67596701236001,6484,40.3140679201,7.71479361083
6,27.0794554816071,3.46681667134666,6484,40.575173209,5.40942447392
7,27.1709372575002,3.30159051695818,6484,40.8695723224,12.0281202839
8,27.2327526787697,3.20756788915564,6484,41.0694684384,11.949709263
9,27.2856591852262,3.12171506893781,6484,41.4565184471,11.8332186164
10,27.3313634212717,3.03680375163265,6484,41.0537987381,11.7973209193
11,27.3879778614783,2.95850101485009,6484,39.0917705959,11.8295410432
12,27.4365249575876,2.87370666757429,6484,39.2020999909,11.845035184
13,27.4822736649543,2.8496109333333,6484,39.3063470527,11.2069218024
14,27.5414346289105,2.79530144935867,6484,39.4271882685,9.88713408678
15,27.6043462388575,2.75987614057115,6484,42.1142893737,9.07878883945
16,27.6115192424542,2.71090893137711,6484,39.3806042421,8.52128623819
17,27.6262164212878,2.66446360758587,6484,39.7074977457,11.0368530101
18,27.6495767174869,2.63198106482461,6484,39.8687460305,11.7466715869
19,27.6816268438794,2.62269750485188,6484,40.1792809821,11.4085097638
20,27.7260367380284,2.59171826321211,6484,40.4259611782,11.1554934156
21,27.7591608994865,2.5579396648889,6484,40.6421190446,11.1115455683
22,27.7682831347865,2.52936794864368,6484,40.908175509,12.7110783156
23,27.7902593914949,2.51479236741841,6484,41.1426942788,12.5170730977
24,27.8225621774414,2.49422274465091,6484,41.1660008485,12.4173720313
25,27.8524398069931,2.4831520979379,6484,41.5697118948,12.2603909416
26,27.8777639087866,2.44982664009475,6484,41.8826857209,12.4361828267
27,27.9074989123981,2.42699936790598,6484,41.9610964135,12.4562206795
28,27.9142649618946,2.40697243980384,6484,42.275656615,12.0953272822
29,27.9425192486229,2.39543081873726,6484,41.1006459557,11.8040820726
30,27.9699629508138,2.40429802444988,6484,41.4764886991,13.5005432634
31,27.9793971251452,2.40162664787052,6484,39.0981500034,12.6104284738
32,28.00281273055,2.41271184555262,6484,40.0758917891,10.2750732269
33,28.0250288565297,2.42620483593904,6484,38.2072673658,7.71834356909
34,28.0523314371372,2.42332698752295,6484,38.3091856816,11.4137514446
35,28.0577024714649,2.42187140787575,6484,39.279458158,7.30082560352
36,28.0809939847024,2.43624706208794,6484,41.2897675691,5.47470987975
37,28.0934219143789,2.43650400124393,6484,42.8967614334,10.5514491691
38,28.1007583780574,2.44526971651688,6484,40.1778520906,11.0322812013
39,28.1092424487566,2.43639858882721,6484,40.3366703348,10.5336552575
40,28.1417331658655,2.41498866572314,6484,39.9464934722,12.6439146037
41,28.1586294605657,2.43459254896907,6484,40.3359035304,11.9215234208
42,28.1756686756561,2.42530291204085,6484,40.5759181076,13.3999805201
43,28.180533634626,2.44145599780606,6484,41.0669146407,13.3514720634
44,28.1924657828559,2.46154121876436,6484,41.6697648863,12.8005741342
45,28.2215626293714,2.47739199520569,6484,41.9504844699,11.8736022782
46,28.2344808586815,2.49373923795992,6484,42.3085663714,11.5201397997
47,28.2456548746939,2.48034071985882,6484,42.7716445445,12.5111575574
48,28.2462306587477,2.48030337980259,6484,42.2929922919,12.2358606136
49,28.2591046324624,2.51819974226088,6484,43.1268615429,11.9114201893
50,28.2820310504089,2.51364757425474,6484,43.9415977322,11.6454844604
51,28.3048251001378,2.5030315880171,6484,44.1362221236,10.8647443971
52,28.3131382607379,2.52056749754833,6484,44.9329259833,10.7451503878
53,28.3192078064192,2.51090579793173,6484,45.7098951044,10.6369071443
54,28.3208824193964,2.53559433713539,6484,46.7829901479,10.6038442228
55,28.3210410002959,2.56322243228556,6484,47.0751451466,10.4839061281
56,28.3316021654314,2.573105634468,6484,47.5394788876,10.2959383258
57,28.3502544254338,2.58045878802407,6484,47.7892063147,10.167642728
58,28.3361827573245,2.62117233483062,6484,47.9446156061,9.62938286431
59,28.330646315734,2.60773617330529,6484,43.3503857036,9.12494853774
60,28.3411320796483,2.65532994522533,6484,42.0783258737,7.97484142523
61,28.3381821826149,2.69010876508411,6484,42.7227231885,10.6537217178
62,28.2943508805773,2.72243174175465,6484,43.5219732122,10.5613616602
63,28.2924306208307,2.76563947507472,6484,43.1698827794,10.5005895252
64,28.2310966499779,2.82446990072633,6484,43.9734898639,9.28737527491
