"mean","t_ic_i","t_ic_s","median","w_ic_i","w_ic_s","count"
28.2578740905822,28.027458196484,28.4882899846804,28.1247416603405,27.9078614963781,28.3389716489276,759
28.2989791254227,28.0659687832497,28.5319894675956,28.1689964096241,27.9527790447059,28.3856109774241,750
28.355315226677,28.1215716208554,28.5890588324985,28.2056261024004,27.9899720917983,28.4191410675164,742
28.3313509663158,28.0972982953651,28.5654036372665,28.1635383257968,27.9511745658515,28.3845220512166,733
28.3076086288351,28.072850406077,28.5423668515932,28.1518024094539,27.9354801845078,28.3762050581848,724
28.2973778039845,28.0644798187665,28.5302757892024,28.1540297048854,27.9360933317645,28.377048442913,716
28.3161267005154,28.0827777214113,28.5494756796196,28.1915951127811,27.9721851255447,28.4131197364884,707
28.3504698088302,28.117364969419,28.5835746482414,28.2157347246742,27.9982455523977,28.4367435410492,702
28.379216684093,28.1374066934838,28.6210266747022,28.2482582085207,28.026318336002,28.4743764276681,686
28.3614858762964,28.1147618298918,28.6082099227011,28.2438064055399,28.0159905670976,28.4730237486091,676
28.3583043306048,28.1017194814497,28.6148891797599,28.2373887681809,28.0060049017596,28.472438385643,667
28.3891915773406,28.1272774497111,28.6511057049702,28.2866691113711,28.0467097020732,28.5296047487568,657
28.4155946353324,28.1593926025808,28.671796668084,28.3261885061975,28.0906073665407,28.5656854448359,651
28.4337069400648,28.1738033004441,28.6936105796855,28.3512209782942,28.1151355904939,28.5942482025153,642
28.4891225924191,28.2357252643421,28.7425199204961,28.392162195969,28.1585436315765,28.6338406820453,634
28.5512602948124,28.2972200752446,28.8053005143801,28.4213008526589,28.1807062287216,28.6617527350905,623
28.5324764915094,28.2744586026277,28.7904943803911,28.3852877937649,28.1442075919725,28.6298502487195,619
28.555717510876,28.2965647661939,28.8148702555582,28.4029075916407,28.1591742496401,28.6486023382672,613
28.601182072892,28.3416422114572,28.8607219343269,28.4702334854627,28.2311343455213,28.714325883726,602
28.6355493121576,28.3773223337208,28.8937762905945,28.5083783858294,28.2704309464066,28.7467700035235,595
28.6161928476618,28.3545937775034,28.8777919178202,28.5074782643337,28.2701465775532,28.7518301993848,594
28.6352339602172,28.369942000924,28.9005259195104,28.4998199393505,28.2556021062823,28.7493818686438,587
28.681260808978,28.4239994529239,28.9385221650322,28.5676836462748,28.3268565202781,28.8154629709951,578
28.6807528054085,28.4213266679025,28.9401789429146,28.5843978106014,28.3446274765782,28.8298673173159,575
28.6416004207891,28.3851519734671,28.8980488681112,28.5679408518926,28.3229708947697,28.8100515533474,571
28.6423455555868,28.3879568530198,28.8967342581539,28.5767974302566,28.336013813481,28.816312631827,562
28.6805091546569,28.4312538985522,28.9297644107615,28.6003936448156,28.3631152069237,28.8414498760192,554
28.7023107548277,28.4492834598662,28.9553380497892,28.6139773013628,28.3718313336445,28.8588595596006,553
28.6474183358418,28.3921739130103,28.9026627586734,28.5725359544787,28.3289454409488,28.8197092427182,550
28.6395770511893,28.3837312767502,28.8954228256285,28.5731746982476,28.3302576921941,28.821251594903,544
28.6143480172769,28.3594937783943,28.8692022561595,28.5416020609915,28.2974071251192,28.7968314929983,537
28.5978603782509,28.3380251356685,28.8576956208334,28.5397921892354,28.2969666139647,28.7889030703533,530
28.5965022306446,28.3371109709782,28.8558934903109,28.5701523639467,28.324896262537,28.8172966957771,527
28.6569369125625,28.3959733212782,28.9179005038469,28.6040932613661,28.3576640275878,28.8536094525689,526
28.7213708874466,28.4688293771585,28.9739123977348,28.606836579857,28.3645118919677,28.8541091324364,521
28.7457870764419,28.4860204590561,29.0055536938277,28.6087805666616,28.3701501205344,28.8677373733608,518
28.7393256637708,28.4785439609408,29.0001073666008,28.6057734351285,28.3657616149806,28.8575734895699,514
28.7762685155829,28.5139161914905,29.0386208396752,28.6357386190766,28.3848004450221,28.8912805270998,508
28.7707805510729,28.5082046675727,29.0333564345731,28.6379023716775,28.3812009870932,28.89603654497,505
28.8393805889461,28.575596572488,29.1031646054042,28.691381058799,28.4332800316743,28.9504113102921,499
28.8369318585518,28.5759344416811,29.0979292754225,28.6986944007607,28.447864708779,28.9584397008414,498
28.8264094969546,28.5656630931506,29.0871559007587,28.7068691935869,28.4528240870447,28.9662276854451,496
28.8046024723267,28.5336288316231,29.0755761130303,28.6556521558141,28.4058404169072,28.9190018161357,494
28.770882199631,28.4900793913059,29.0516850079561,28.6181653689452,28.3516645680963,28.8878033314955,490
28.7701640337307,28.4900559472421,29.0502721202194,28.6501784958732,28.3780385120906,28.9326627946781,485
28.8001189325236,28.519699245346,29.0805386197012,28.6573570569873,28.3808021871562,28.9421210947715,483
28.8332441103144,28.5484433453257,29.1180448753031,28.6834578326066,28.4066392027036,28.9630905212318,479
28.8596678094931,28.5719698055034,29.1473658134827,28.7022304729472,28.4220405171655,28.98697284035,475
28.8793603008102,28.590139187626,29.1685814139945,28.7501583434154,28.4673257546193,29.0325979713834,469
28.9519235421985,28.6662836780447,29.2375634063523,28.7931869381363,28.5131192388827,29.0766334928427,469
