rn,avg,stddev_pop,count,max,min
1,26.2282942289174,5.13054908852909,3141,37.3977610141,13.6793885391
2,26.7866926190234,4.76872122229604,3141,39.6383525043,12.031825242
3,27.1547574811531,4.14470564107854,3141,39.8866258973,12.7277173395
4,27.2629010273857,3.8378053403323,3141,40.7116935888,13.1389950425
5,27.4153941955185,3.5331232715009,3141,39.4821826158,9.83787307892
6,27.4994862144422,3.23640601768979,3141,38.8770817067,12.6392773034
7,27.5836302114184,3.04333859879406,3141,39.3385574268,12.0875620753
8,27.6716359600393,2.91675373309974,3141,39.4833625398,11.624366833
9,27.7223275457914,2.79845091883968,3141,39.9412556393,14.2419803485
10,27.7748010571809,2.7273157462504,3141,40.1563323225,14.047336101
11,27.7955880340438,2.69551856798892,3141,40.5287320357,13.9375303619
12,27.8373852491458,2.58440944288583,3141,40.8407770384,13.8902445416
13,27.8765633015305,2.54110229283386,3141,40.8734478207,15.3789985398
14,27.9128723409129,2.51601785052073,3141,41.1275409234,16.120917135
15,27.9384092965759,2.4753334228267,3141,41.2597663019,15.6291745083
16,27.9561479478804,2.43713634977421,3141,41.0280384434,15.2521314496
17,27.9692943938714,2.38048199004875,3141,41.4503137066,15.227963394
18,27.9968063600358,2.33298647964935,3141,39.2186495214,14.7033034818
19,28.0242051363602,2.31080697713426,3141,40.335782405,13.832397697
20,28.0603055825127,2.27795488315471,3141,40.9024355416,17.2212327809
21,28.0860727861844,2.22035108253004,3141,37.6623544533,17.0240376527
22,28.09811957338,2.20610727257951,3141,38.3207371786,16.2902430633
23,28.1318958888993,2.17408296668417,3141,38.7279694453,17.9916041078
24,28.1617106889505,2.14399863629011,3141,39.5685340319,19.3352342679
25,28.1741666819938,2.12816495669693,3141,39.9411180786,19.0784564238
26,28.1878440789835,2.10359217116931,3141,40.2549934198,18.9335435006
27,28.2138548481735,2.09104772166166,3141,41.0120891993,18.5694023517
28,28.2213926854373,2.1016809512144,3141,41.6108220331,18.4237007786
29,28.2316229103683,2.07281194304855,3141,37.8128920352,18.0392706002
30,28.2434843176708,2.06727338147072,3141,38.7473572525,17.8221755988
31,28.2747844661554,2.05040968601638,3141,37.9354086027,17.551916926
32,28.2852670958163,2.03775153305435,3141,38.2633643339,19.9920143497
33,28.3215627371067,2.01713571655113,3141,38.4539915271,19.3793513587
34,28.3167516030819,2.00018204330689,3141,38.6085495531,18.6330148951
35,28.335488361997,1.98823379785558,3141,38.9221468923,17.7180404224
36,28.3436743334586,1.98416545992787,3141,37.131742602,17.6221584361
37,28.3485415756217,1.9721027092927,3141,37.3250410966,17.2154976843
38,28.3815960284745,1.95223510104066,3141,37.5505041682,16.8008127769
39,28.3864064943111,1.96493181264264,3141,37.6122030792,16.3192351081
40,28.4042545794987,1.9651736146867,3141,37.8420116038,16.0804562165
41,28.4291844714188,1.94497629435694,3141,38.0286689254,15.6603542114
42,28.457498886541,1.94371759671815,3141,38.2345594142,19.6476993791
43,28.4713305007433,1.94919605845688,3141,40.2079452213,19.5164057765
44,28.4789277731818,1.91806363544422,3141,38.5429707834,19.3415437079
45,28.4904810731098,1.89358788088985,3141,38.8742114531,19.2265028855
46,28.4965095113074,1.90519779868136,3141,38.9088360573,19.1583209868
47,28.4907619915874,1.90012388802457,3141,38.9605851251,18.5967796378
48,28.478082687452,1.90124643537676,3141,37.5779138254,17.291908879
49,28.4921222891981,1.9144070458383,3141,37.6885900499,16.2216555464
50,28.4950271192321,1.91633714293599,3141,37.7575252527,15.6539457378
51,28.5076699227014,1.93597833503905,3141,38.1052240257,15.4162686548
