rn,avg,stddev_pop,count,max,min
1,22.0150304772249,4.68849029860419,211642,39.320245331,10.6822683694
2,22.3809002917371,5.37494659884446,142091,41.7102185126,8.76090463013
3,23.4781945569598,5.36379427262694,106587,41.2107302695,7.99469265169
4,24.3342282228251,5.05289119540558,90415,41.6661652977,6.70648671188
5,25.5680034636449,4.34378692424851,72731,41.9155564005,4.80167649593
6,25.9445111254424,4.04520777522945,67074,41.9756111749,5.40942447392
7,26.1937989483503,3.83795123666944,63168,41.4482701226,6.06838334928
8,26.3986669502845,3.65895684135107,59834,41.9356160394,5.81423702946
9,26.5708754460501,3.5051847001842,57028,42.3070153883,5.69929756035
10,26.7076837513515,3.38693714168949,54741,43.2693526177,4.89514795847
11,26.7994439265621,3.28710332122219,52719,43.2412804315,4.80834878084
12,26.8826708786674,3.20934042534812,50916,43.7652809639,4.65449330661
13,26.9708329363089,3.12971941956898,49226,45.2901331481,5.16516030968
14,27.0494239604458,3.07781240193695,47773,46.8324324441,4.90331899619
15,27.1293490659524,3.01075941696831,46357,48.2604180514,4.58124422336
16,27.1871248301651,2.96011524911551,45147,48.9566923785,4.57356047287
17,27.2436882861255,2.90167170554807,44058,41.4952258768,4.40990640657
18,27.2954232655568,2.85974370905156,42969,41.9012419363,6.37568968289
19,27.3448214774124,2.82155904875886,42051,42.271921741,6.05200431441
20,27.3858852495871,2.78949812131927,41206,42.2857002859,5.7186910381
21,27.4281579089317,2.76299597875756,40376,44.8768240388,5.37453901762
22,27.4700356410523,2.72841084327008,39587,45.1889647846,5.14983459434
23,27.5116569588618,2.6988261348595,38838,46.4568029654,4.975774875
24,27.5500090987893,2.67417960128475,38120,47.215900762,4.63964281889
25,27.582900473828,2.64540956209929,37424,43.5806784082,4.50131762025
26,27.6211474081918,2.61997961183322,36778,44.8644843284,4.37688996305
27,27.6598433529953,2.59166489683259,36165,45.4322769777,4.09363661091
28,27.6860948193014,2.56727303245893,35569,45.7417826838,3.92927962918
29,27.7295691002913,2.53660968358763,35009,46.364892063,3.83577085616
30,27.7559170737798,2.51933297404299,34464,43.477754988,8.49055650337
31,27.7830042972403,2.49774097706644,33942,43.8024161611,7.52276437624
32,27.8084387960191,2.49819050288941,33440,44.1474652338,6.79253393445
33,27.8345315975623,2.48754595280926,33020,44.3671874141,4.25316552023
34,27.8618130373708,2.48192547635368,32538,42.3519708101,2.52681704502
35,27.8766003191636,2.46552271603254,32090,44.2099169281,1.29156594676
36,27.8951780389921,2.44752503062956,31689,45.2361282223,6.49382119844
37,27.9112241051046,2.44567334610281,31274,45.5481750904,5.47470987975
38,27.9366696293584,2.43614148542452,30859,41.4219997526,5.95049862977
39,27.9566464067393,2.42815240475159,30451,42.2615637455,8.31901286193
40,27.9836516101867,2.41459196919681,30046,41.7237464834,7.60192726499
41,28.0027555112152,2.41169189313915,29705,41.5702755552,7.13425273192
42,28.0181135318763,2.38812626162326,29332,41.8816738678,6.80157244987
