rn,avg,stddev_pop,count,max,min
1,26.492068857772,5.26999265246294,1247,37.0434533137,14.5458264582
2,27.0512841640453,4.89347921942645,1246,38.8241005241,13.691933413
3,27.3224984155943,4.39535631719782,1250,38.7277184888,12.9958222318
4,27.5159444231429,4.11187411350306,1246,39.2822177182,12.4649013424
5,27.7160833874776,3.95011795280793,1249,39.542265914,11.1935007495
6,27.8142440809849,3.81462110289419,1249,40.5064152492,10.0029512117
7,27.932317153335,3.61204851212026,1247,40.866521149,10.7517333109
8,28.0311756479709,3.43154429895469,1235,41.2450327315,10.585186778
9,28.2014559936263,3.291388688145,1219,41.5729915615,14.5155576944
10,28.3144497278157,3.10846107568089,1193,41.4119798361,13.4077957504
11,28.3188450334319,3.03499896996857,1172,39.0275700307,13.3609829389
12,28.3453155278641,2.95007391332084,1139,38.0056181028,13.3332331257
13,28.4771756849083,2.82915999505104,1098,36.9590314055,15.4385606882
14,28.4959828370172,2.79812237164405,1090,39.6076064443,14.7406649109
15,28.5566692641522,2.73671028557665,1060,40.4705433172,14.3357151265
16,28.5987840862705,2.71039145466775,1036,41.6207558598,18.0668802444
17,28.6182029571598,2.74351883928194,1011,39.5667239173,17.1691825361
18,28.6668862230898,2.67839318394787,980,40.3104903221,15.3726021951
19,28.7125815357436,2.63255912278439,962,40.8803453406,13.5834256331
20,28.7520657021719,2.56257873541895,936,41.2373372708,20.9328047442
21,28.7659784006786,2.51700670098293,910,38.4721013347,17.2355173347
22,28.8593962452275,2.4924594300004,884,38.9285276698,19.9789679421
23,28.9270935030487,2.5357147235787,866,39.4195683351,19.091147048
24,28.9721355511095,2.45882885666638,851,39.5510370129,20.0740547337
25,28.9881800465753,2.42521108913423,840,37.474881212,19.8482280031
26,29.0005031201608,2.43487918651886,826,37.562108399,19.4772756286
27,29.043797118607,2.46879337008564,818,38.6733448346,19.3561987331
28,29.1160231621057,2.44393430404799,806,39.9097133506,19.8055376779
29,29.1450563152173,2.47517263579295,797,42.4714408061,20.3352488609
30,29.21652710367,2.41986936142192,789,39.6091435507,20.6628894541
31,29.2530831041126,2.51580020725561,774,40.6785578542,20.1311628525
32,29.2331366511713,2.52329288203141,768,41.2660712164,19.264762278
33,29.2917294971016,2.56687178208289,760,41.6753829231,18.1901076042
34,29.2802926139608,2.45820891155455,747,43.1071156188,17.8884568472
35,29.2772940377216,2.41693214292043,741,44.4027324913,17.4483821554
36,29.2319410048972,2.46050757220969,728,45.2361282223,17.1166192644
37,29.2874387611657,2.46548732345294,715,45.9153010978,16.151200222
