rn,avg,stddev_pop,count,max,min
1,26.160678511416,5.13211706825129,18566,38.3244838041,12.3854937557
2,26.6114212889439,4.73454791966923,18565,41.3410397918,10.6607649256
3,26.8754195177259,4.27282252205841,18576,40.8655898785,10.834071422
4,27.0078567901681,3.91181319642941,18576,41.3849838334,9.32860092163
5,27.141623575327,3.60496149487643,18572,41.9155564005,7.71479361083
6,27.246408251811,3.36253270312686,18586,41.9756111749,5.40942447392
7,27.3316797339672,3.19596583457292,18582,42.6931938534,8.09791820597
8,27.3964807222739,3.06944433633931,18584,41.9356160394,8.08392017847
9,27.4517844397217,2.96070230717333,18589,41.9874050991,11.0371558027
10,27.5123611410384,2.86567698536329,18578,42.1821103513,10.9288129902
11,27.5430722574295,2.80110785499993,18584,43.2412804315,11.8371251592
12,27.5905472363058,2.7260132346703,18587,43.7652809639,11.3468161366
13,27.6315794573489,2.677615663098,18587,45.2901331481,11.4651179593
14,27.6685880249179,2.64007501429454,18586,46.8324324441,11.2311319121
15,27.6999410367497,2.59889653552806,18586,48.2604180514,10.8944703968
16,27.7164844124804,2.55690407787733,18583,48.9566923785,9.77851890742
17,27.7335609317719,2.52596760261978,18588,41.4503137066,8.19681839445
18,27.7637253801181,2.5037470465588,18588,41.0986346271,9.28332032387
19,27.7793543570258,2.48253856851771,18590,41.3006054466,6.67595286112
20,27.8042069494465,2.46678178151696,18589,42.2857002859,7.30933798108
21,27.8316550760028,2.44252184959554,18495,44.8768240388,9.03738926142
22,27.8557680303193,2.41911630809505,18394,45.1889647846,8.62865371075
23,27.8747533099705,2.3970732816069,18333,46.4568029654,9.76803983469
24,27.8983781737056,2.38449090183259,18264,47.215900762,9.53734575005
25,27.9259621003475,2.35011025684254,18177,41.388982938,12.0295329144
26,27.9490139806624,2.32920680032324,18078,40.5940277166,12.3201125335
27,27.9731601046095,2.30405177465991,17954,41.0120891993,12.1795686618
28,27.9967726050701,2.29829087518406,17847,41.6108220331,9.29727900992
29,28.0263639508245,2.26212056044688,17748,42.1534495431,9.16821890117
30,28.0456010354885,2.26298180306272,17655,39.9299208535,8.49055650337
31,28.0619882997958,2.24731280742143,17546,39.7053932857,7.52276437624
32,28.082910604489,2.25081435186091,17429,40.3749022778,7.45005385489
33,28.1107789885105,2.2352349931813,17321,39.8277239131,7.13192812106
34,28.1313732308685,2.23572555241899,17214,39.9193473784,7.45353891151
35,28.1473233509664,2.21818159729037,17105,39.7189715317,9.424392517
36,28.1617268172436,2.20559593277019,16990,39.6559553437,9.06869169433
37,28.179019458531,2.21739635233357,16883,39.9656426277,8.55294041434
38,28.2050087125629,2.20210370611461,16764,40.2062868989,8.3870310755
39,28.2155354531013,2.18917223161674,16662,39.9302948688,8.31901286193
40,28.2305732113982,2.18111376885863,16538,39.3697421654,8.00759360519
41,28.2382524092695,2.1923836968445,16434,40.4525015722,7.94298643045
42,28.2522013450336,2.17798915031567,16314,40.8534898739,7.77121661817
43,28.2774091061389,2.17019826777229,16199,41.5276839712,12.7516334653
44,28.2935800153995,2.14060467268222,16095,40.6198413423,12.6274107881
45,28.314396368512,2.14081078562314,15994,41.3084038511,12.2250161116
46,28.3240323352654,2.14990997486641,15883,40.6999817078,11.8452096836
47,28.3342050847236,2.1381099080436,15785,40.1895744776,10.9920000029
48,28.3360022975021,2.13211199692524,15679,40.2263216342,10.665411228
49,28.3487494220577,2.13194102733506,15580,41.9097616421,9.95322021935
50,28.3603157071829,2.13380239767006,15472,42.6110878458,8.76298740076
51,28.3750529684965,2.11328840364628,15349,40.8477682675,9.95906128048
52,28.3925668738532,2.10199592041877,15235,41.3817104435,10.7451503878
53,28.3969989577272,2.10625743509375,15136,41.5716781587,10.6369071443
54,28.4179576979084,2.09053337275658,15028,43.3581179716,10.6038442228
55,28.4306701526951,2.09497051665171,14952,42.3142772976,10.4839061281
56,28.4433010234577,2.08573120367215,14824,38.1400038107,10.2959383258
57,28.4561274792366,2.09800957271187,14734,40.0596390678,10.167642728
58,28.4625029016582,2.10206694806963,14637,39.8913261227,9.62938286431
59,28.4747501870259,2.07921227093321,14536,40.3357248658,9.12494853774
60,28.4719115378563,2.07833629479658,14439,39.7372100293,7.97484142523
61,28.4901646905983,2.05365780473957,14345,40.4969560148,11.2508441115
62,28.4952515897757,2.04856781403713,14253,40.5528333297,11.2316460072
63,28.5099648480878,2.04976348761642,14150,40.8940347351,11.7409176105
64,28.5129789499674,2.05211363238108,14067,42.8439189946,11.6177544982
65,28.5175271196941,2.06452471161508,13988,43.9734898639,11.2168449909
66,28.5213489851984,2.04843335002849,13908,44.7393463031,11.0242894038
67,28.5436072444826,2.03670612832865,13829,43.4491488416,12.5824470421
68,28.5512552848111,2.03341677514738,13743,40.9148884616,11.304700235
69,28.5626909472392,2.02335197406349,13662,42.460087879,13.1197171054
70,28.5707128460914,2.02597178959344,13592,42.3029957946,12.3813586726
71,28.5726708695216,2.03643524680502,13508,42.7929330308,13.9764583278
72,28.5860550490863,2.00080047296843,13422,43.2127326214,15.2177815157
73,28.6015461818695,2.00538163700879,13344,43.7741550986,14.068428701
74,28.6099662845507,2.00127377086341,13277,43.8089215872,13.0611297939
75,28.627329605228,1.97968411129616,13210,42.0960080539,15.3224219231
76,28.6365379581494,1.99236225277556,13150,41.6286624099,14.9485211209
77,28.6430175592543,1.99958788189847,13084,42.0270349969,15.3156776766
78,28.6451819728675,1.99720313106599,13015,42.7138860725,14.4391044671
79,28.6355487223849,1.98454159836564,12938,43.6434301741,13.9557714714
80,28.647962656716,1.97414190924167,12874,43.8137068927,14.999071536
81,28.6677489329514,1.97451478472299,12802,44.0402799114,14.765668261
82,28.6695499910148,1.97802725060383,12729,41.4436415771,14.579323088
83,28.6768072130786,1.97185819366165,12666,40.7510497391,13.6263739187
84,28.684000511635,1.97672536539487,12593,41.0073125381,13.5121806133
85,28.69071699827,1.97384258098772,12526,41.2445033134,12.8187766908
86,28.6887951686216,1.9642601811928,12449,41.4650681658,12.7689434094
87,28.7071032462403,1.96559578298619,12391,41.6710259176,11.230349046
88,28.722630869152,1.96445393408387,12332,41.8640603769,12.3736444341
89,28.7277080250051,1.95744421358017,12273,41.9196369455,12.8614669185
90,28.7312292416025,1.96735118497352,12195,42.3014202443,12.1439495398
91,28.7474327294419,1.95931840542362,12132,43.9026542886,11.4565568232
92,28.7523526326747,1.94045157790272,12072,42.3926468943,11.0413951132
93,28.7604306635026,1.93616440968209,12008,42.4133449641,10.3678475385
94,28.7682163079092,1.93134711104084,11948,42.5631336058,10.2395500848
95,28.7723931588693,1.90977178401641,11908,42.7056584706,14.7444244618
96,28.7817816711305,1.90913818713535,11857,42.8174027657,14.6487025317
97,28.7897892277287,1.90830979854757,11808,43.6461845467,14.0798826064
98,28.7926423664989,1.90009704510423,11766,45.0557307917,13.5364446684
99,28.7927289638625,1.90211518971155,11709,43.6024252553,13.0568577745
100,28.800396605509,1.89060227164748,11661,43.7233447481,12.5474532228
101,28.812274100145,1.90939261438257,11604,44.9718332512,12.7541487613
102,28.816790492818,1.90375103489751,11550,45.5149404499,12.3167111661
103,28.8202784185561,1.90749773781722,11495,43.5506854044,11.7851843999
104,28.8268416646021,1.88961401145236,11449,43.6518580258,11.0857842735
105,28.8413596552575,1.87513729771801,11401,43.7494953751,17.000616386
106,28.8486563660078,1.87231918358195,11339,43.8438227938,16.460582279
107,28.8553085527704,1.89230435102278,11294,43.9350453835,14.4584812897
108,28.8634144445422,1.87824858504186,11231,43.9520048133,14.3024630282
109,28.8637963093195,1.88389082176691,11197,44.0395084863,12.9661734131
110,28.8602096337727,1.87953158276244,11131,44.1243130364,12.0220812871
111,28.8632004458645,1.86292220197687,11094,44.2065716163,11.6099083508
112,28.862841889733,1.88152193965226,11040,44.2864250857,11.3136783999
113,28.8673423111627,1.87644034109068,11000,44.3640032709,11.0002940239
114,28.8640214194969,1.88135175725224,10953,44.4394260695,10.7449576347
115,28.8708693426384,1.90454801652201,10909,44.512804421,10.6002676261
116,28.8719787648732,1.90996135540448,10863,44.5842411634,10.4607057289
117,28.8836629234701,1.9035706452421,10820,44.6429564278,17.092456391
118,28.8901051361716,1.90668934411304,10758,44.7110101593,14.5829019702
119,28.8998583721018,1.89493647480411,10710,44.7773792296,13.197586761
120,28.909616272914,1.89721089775389,10658,44.8421415114,13.0113554185
121,28.9185587519378,1.88272099288425,10617,44.9053697555,12.9333761408
122,28.9213671696217,1.88885631872356,10575,44.9671320229,12.5076765381
123,28.9130451169542,1.8982614099168,10524,45.0465809757,11.1126520527
124,28.9170445633542,1.89631882111439,10483,45.1236976445,13.0392331118
125,28.9210859860015,1.90692473572902,10438,45.1874998848,12.4349938482
126,28.9255554254729,1.90305057794463,10383,45.2605695144,12.3756478959
127,28.9397591137613,1.89918028335154,10345,45.3316455716,15.2917380526
128,28.9358269570436,1.87807317321525,10287,45.3433166115,15.0631815109
129,28.9322715876767,1.87156548215101,10237,45.0069919084,14.59932444
130,28.9362534890307,1.87402843199434,10208,46.1118920298,14.4246584644
131,28.9500287251994,1.85120952965531,10165,46.6816718981,13.8779424998
132,28.9584812042897,1.82312742755658,10122,42.6501566771,15.86555867
133,28.9549098751003,1.85072001368814,10093,42.6707052082,13.7799978688
134,28.9568832778524,1.85392123668693,10047,42.7984576733,13.2497666368
135,28.9708724482837,1.84305706383993,10003,42.9208267806,17.0213065182
136,28.9749358135745,1.86030574379381,9965,43.038220904,14.4012084123
137,28.9843419373641,1.85210596927905,9915,43.1510050656,14.1356907389
138,28.9808240723385,1.85294897529075,9873,43.2595067571,16.0560528982
139,28.991688545188,1.82531851673425,9815,43.3640208268,14.9821954895
140,29.0008790029401,1.81371797337903,9769,43.4648136052,14.8107694885
141,28.9921427110933,1.8220860946177,9743,43.5621264054,13.3911819041
142,28.9893433021238,1.83386925112899,9703,43.656178509,12.946338648
143,28.9945094723088,1.8334113726264,9670,43.7471697241,16.0718115316
144,28.9914221088355,1.83409226721308,9627,43.766787068,16.3114282717
145,29.0096633487374,1.83147084622928,9594,43.8541372776,15.0174061361
146,29.0225154060968,1.82829759098911,9562,43.8575969174,12.5814086778
147,29.0185659350209,1.8153055545876,9529,43.9421796132,11.1549353002
148,29.0211580049976,1.7983605206845,9481,44.0242507012,15.5272456522
149,29.0306105880784,1.79414838189683,9441,44.1039476937,15.5067884228
150,29.035049980616,1.79436330666445,9413,44.1813974431,14.3548707279
151,29.0400309169571,1.79406498718215,9381,44.2567171982,13.9224133256
152,29.0401044155603,1.80738627908281,9352,44.3300155339,15.5626751299
153,29.0526627556254,1.78103575870346,9307,42.3578181302,15.9659788058
154,29.0629250718938,1.77936017082661,9274,42.4499278001,15.8501433017
155,29.0554161507526,1.79255128079547,9234,42.4981600162,14.926584372
156,29.0645001892554,1.81528259291682,9200,42.5858882149,13.8981506597
157,29.071241178151,1.81203086869639,9165,40.9249795223,12.4782111117
158,29.0789583732895,1.79958844145862,9126,41.0286227031,15.0230889444
159,29.0842477614228,1.80097507454226,9084,41.4134013715,16.1844021682
