rn,avg,stddev_pop,count,max,min
1,26.4901023107853,5.30219561699789,3447,37.5928821952,13.8982567233
2,27.0249713327829,4.90219654583785,3451,40.5510957605,12.031825242
3,27.3737234562152,4.34886285235256,3454,40.8655898785,13.4497788027
4,27.508411140678,4.00036400970242,3451,41.3849838334,11.1572328829
5,27.6285283877353,3.74168532865692,3448,41.8578452776,9.54561628674
6,27.7342970859399,3.47342159670452,3454,40.3743654291,10.2407079844
7,27.8242857929504,3.23583451318527,3454,40.7571510348,13.1510094448
8,27.9202286398466,3.10983309254976,3455,39.8872940537,12.6959108162
9,27.9585557537495,3.02293999620955,3455,40.2318234427,12.355854589
10,28.0173314335309,2.90852901447817,3450,40.5719435058,12.074951278
11,28.0799335553589,2.82089410143424,3451,40.5287320357,11.8371251592
12,28.1440631917195,2.71682520898468,3455,40.8407770384,11.639020776
13,28.1910831763863,2.66880695446631,3455,40.8734478207,11.4651179593
14,28.2436681317235,2.63853032484677,3454,41.1275409234,11.3105742481
15,28.2567260492217,2.59171369065395,3453,41.2597663019,11.1718208498
16,28.2773168656556,2.53749139641873,3453,39.2007884572,11.1411323951
17,28.2975194241691,2.51266389624143,3454,38.7990848927,8.19681839445
18,28.351709967052,2.50670686319407,3453,41.0986346271,9.57197159121
19,28.3513951994666,2.48846604742764,3449,41.3006054466,6.67595286112
20,28.3562420507903,2.46432683509768,3450,42.2857002859,7.30933798108
21,28.3921762048686,2.41488714405157,3439,44.8768240388,14.5619817929
22,28.4288750231082,2.39306322735925,3425,45.1889647846,13.7976880405
23,28.4398958060384,2.36723053613956,3420,46.4568029654,14.3831078775
24,28.4508604155969,2.3707749349254,3412,47.215900762,13.4081969869
25,28.494127293656,2.2869453026216,3399,40.8002541244,14.0790939644
26,28.4910625677093,2.29280048879993,3382,41.6712063748,13.7219680939
27,28.4998037510905,2.27434180214409,3359,42.2750525681,13.5266927053
28,28.5227313273416,2.265741575637,3341,42.5466386149,13.3113917805
29,28.527094162854,2.24396380519101,3317,43.0732027279,13.294889688
30,28.5410299804497,2.25059964534025,3298,43.477754988,13.2018028399
31,28.561510971854,2.20502822702991,3276,43.8024161611,12.8819639952
32,28.5831385553277,2.22181070750846,3255,44.1474652338,11.7002633687
33,28.6311648667401,2.17115187336932,3235,44.3671874141,11.5144695388
