rn,avg,stddev_pop,count,max,min
391,31.457823955,2.7552579501939,44,41.8202927359,26.6955091331
392,31.5034465078864,2.87699041922249,44,42.2132243685,26.3247288461
393,31.5778202874046,2.86723533731194,44,43.0591985442,26.4771815182
394,31.5378671722182,3.03545100579048,44,43.2360793472,25.4383533004
395,31.5895426400159,2.99684012795589,44,43.4760097414,26.4674586003
396,31.350473974975,2.57512802583333,44,37.1704104325,26.4858016501
397,31.2856026727419,2.20922643730102,43,35.6353621798,26.4614531012
398,31.2946844831907,2.16981546759033,43,35.6665126972,26.3731455329
399,31.3334453555256,2.17969942450941,43,35.7826975518,26.3106736465
400,31.3009865484767,2.23393028265066,43,35.8032953874,26.3532407837
401,31.3247661206488,2.20343103907376,43,35.8158639153,26.3950074805
402,31.4031300826395,2.20496804385694,43,35.7385753904,26.4443222059
403,31.2997281774907,2.12777420522149,43,35.8420656345,26.498337868
404,31.1997978968907,2.03573482966191,43,35.4400291212,26.5407861901
405,31.0777584385,2.16804587748308,43,35.613050366,25.9913135406
406,30.9515428179442,2.2721983894752,43,35.5865930145,25.1123173051
407,30.9689778739476,2.36001353699265,42,35.7038407027,24.7462785326
408,30.9921197110429,2.45652815644174,42,35.7723965236,24.1242528869
409,30.9617591778786,2.54061611236729,42,35.8430560355,24.29285017
410,31.0703758913619,2.46486278805875,42,35.8786823878,24.5358892862
411,31.1354911250952,2.49515167000373,42,35.9021147378,23.9048305966
412,31.2055448739857,2.30689808984326,42,35.9263559249,26.7812223339
413,31.3271157247561,2.33614592251477,41,36.0224863857,26.8756141855
414,31.3017596171756,2.2958366996943,41,36.0737730113,26.7902632184
415,31.3297120215951,2.29619097534628,41,36.1291117744,26.707192583
416,31.4782593265756,2.16355192687417,41,36.1463624486,26.7575396256
417,31.479936515678,2.18978639361828,41,36.1642535543,26.7899637528
418,31.392120346661,2.24867455823122,41,36.1938814682,26.710076982
419,31.5160729149854,2.21372721439443,41,36.196071409,26.7737732659
420,31.4449863005146,2.20834873996254,41,35.8687054524,26.6436164795
421,31.5233880342927,2.2506809444217,41,35.8752403607,26.6932793355
422,31.5174565619219,2.27253712047039,41,36.1486467784,26.7095092525
423,31.4619528434854,2.18710142047739,41,35.9715937309,26.7353509043
424,31.4583825107366,2.16785820003959,41,36.0213969542,26.7815959538
425,31.4053243167707,2.23641725228639,41,36.428312264,26.7178583451
426,31.36872675771,2.23754933520198,40,36.6987148163,26.7240238609
427,31.1893864142128,2.28502392003751,39,36.267234746,26.6378553198
428,31.0873563026282,2.25941740908001,39,35.7583324316,26.6737010852
429,31.1595060554,2.1821276690116,39,36.1503646233,26.8564546257
430,31.1740094603538,2.21594862066361,39,35.7653923977,26.6088208031
431,31.1346965693359,2.21532986646353,39,35.8444035952,26.6574988037
432,31.0918609587897,2.2561235554848,39,36.1513060531,26.7262480533
433,31.0703111215205,2.1926277950385,39,35.8776826595,26.7638399279
434,31.1680950165923,2.14359538508823,39,35.9719138938,26.8004534094
435,31.1618311227,2.12858932767014,39,35.9942537622,26.6853967072
436,31.1007474064846,2.17078772818234,39,36.004473712,26.795035705
437,31.1121353807919,2.23014869766742,37,36.0347108324,26.7292297608
438,31.0176101732306,2.30523317139624,36,36.0460218373,26.0829228231
439,30.976335510875,2.30325931089398,36,36.0760237913,26.6787962599
440,31.1311536764514,2.26032204441645,35,36.1069620952,26.5559296027
441,31.07451366404,2.22343409758066,35,36.1134294896,26.4059625842
442,31.1074538371143,2.22365673715612,35,36.1390903072,26.4799731305
443,31.1894358080743,2.21463793761621,35,36.1843283545,26.333812036
444,31.2480828815412,2.23507986659178,34,36.2188433468,26.3754592754
445,31.2345983750765,2.23341343679603,34,36.2623412245,26.3511100426
446,31.2128765458294,2.25361407992296,34,36.3056100409,26.3761581438
447,31.3247065371471,2.28723735627283,34,36.3391917337,26.3014111463
448,31.2880160828441,2.28022805217409,34,36.3729914823,26.3588806209
449,31.3233779147676,2.32664643485357,34,36.4157152375,26.3169791678
450,31.3288059830206,2.35537150970046,34,36.4448021148,26.2187379094
451,31.3367433862265,2.3453294113973,34,36.4587274828,26.242982042
452,31.2701430303853,2.36489203636383,34,36.4741545938,26.1595314197
453,31.2498194379941,2.39104555210481,34,36.5127687656,26.0658096906
454,31.1886690955941,2.42210050990276,34,36.5308945328,25.9569966346
455,31.2274117934177,2.41767689390457,34,36.5598623901,26.0557520416
456,31.2469733060735,2.43359326419671,34,36.1499747953,25.9603932914
457,31.2985384914647,2.43468954643593,34,36.1954258858,26.0533750437
458,31.2401967326177,2.42512166115681,34,36.2380776723,25.996213338
459,31.1565800512059,2.39559498034592,34,35.925695674,26.0462145734
460,31.15333829455,2.36334913773375,34,35.5422111807,25.9065430601
461,31.2882628089485,2.33438823981012,33,35.6267124478,25.7966428933
462,31.3079829779424,2.34049434269845,33,35.2670392211,25.7089657442
463,31.2661820059667,2.29924353156052,33,35.3831543942,25.6283965206
464,31.2587619902909,2.34416636272029,33,35.4208109468,25.5928745524
465,31.3281618608364,2.36042371352685,33,35.4831342464,25.5123932143
466,31.3597018187062,2.36817761251072,32,35.6677756288,25.6227930743
467,31.3676252250688,2.37988573975927,32,35.6834343656,25.5590301621
468,31.3489502483938,2.39331889727218,32,35.7449939505,25.5308796137
469,31.1256134679935,2.30999439911126,31,35.7305748786,25.5684043225
470,31.0216019689129,2.32637805123509,31,35.7633001259,25.4711536092
471,30.9780588088742,2.36491231820607,31,35.7831199328,25.3918541362
472,30.9616922160903,2.3998181114329,31,35.8200470661,25.2884289436
473,30.9284551492452,2.35733048399557,31,35.8521640662,25.172422647
474,30.8791159087839,2.35460464760827,31,35.8665115482,25.0949174562
475,30.8908434565484,2.37399371565365,31,35.8884179463,25.0385713813
476,30.874239336671,2.39413135181209,31,35.9123517319,24.9303235213
477,30.8532734174774,2.45175336722977,31,35.946274188,25.0448758542
478,30.8215920219194,2.51239650566771,31,35.988174446,24.9814328793
479,30.8218088587806,2.53231254933619,31,36.0055463219,25.0792914062
480,30.8316997779677,2.4837387953706,31,36.0528102081,25.0244292971
481,30.8074316775194,2.45148501616989,31,36.1018135489,25.0585826805
482,30.8249013867,2.40158505885682,31,36.1137649656,24.961035636
483,30.8790879018194,2.28635380769362,31,35.5409390937,25.0348039399
484,30.8797210911323,2.29432398990195,31,35.3916217255,25.1114120491
485,30.8366783440452,2.25737256023872,31,35.4839847276,25.1810193078
486,30.7723403405355,2.24559346442414,31,35.4919781417,25.1289823955
487,30.8011959520452,2.24173288358979,31,35.5284401765,25.1617667526
488,30.8186175035129,2.23398228457378,31,35.539520961,25.2049224613
489,30.8056269579581,2.26459424420517,31,35.5627967816,25.1070693257
490,30.8604456398903,2.24394012373017,31,35.5718372541,25.1497219483
491,30.8313388265645,2.16622506774425,31,35.6885386431,25.2372121395
492,30.9282360178516,2.1714188825449,31,35.7997184211,25.2783675581
493,30.9747918780581,2.15516170967127,31,35.8957798527,25.175588092
494,30.92310665181,2.21778020123682,30,35.9867936038,25.0758704704
495,30.98553114197,2.16197450592092,30,36.0025579338,25.1431055011
496,31.05722891208,2.12681797972356,30,35.8510108471,25.0915187827
497,31.0772300564467,2.14368298843048,30,35.9830504743,25.029325205
498,31.0287251375433,2.16234152654855,30,36.0878759314,25.1278001736
499,30.94654774166,2.20704099640955,30,35.8862421152,25.215684142
500,30.9769079168433,2.22868429713937,30,35.9676290976,25.1146220092
501,30.95403025444,2.22113464556211,30,35.7649669403,25.0305060093
502,30.97394592382,2.20931748578703,30,35.5740607711,25.1429776343
503,30.93945434352,2.24922252557163,30,35.3939959367,25.0400480656
504,31.0000209718,2.221494513035,30,35.4665021949,25.1050246077
505,31.0813772695433,2.18554091926533,30,35.4846544336,25.0313501993
506,31.1271126234833,2.12875866408349,30,35.4958279927,25.1212057978
507,31.20795753822,2.10148794841053,30,35.5053077724,25.0399615941
508,31.25740255204,2.16834728286868,30,35.5155722936,25.0775825135
509,31.25103403371,2.11245109711057,30,35.5217534152,25.1053008676
510,31.2554393597233,2.15241208902576,30,35.5286596442,25.0401311648
511,31.2354633454767,2.17096208486367,30,35.5358050133,24.9566001583
512,31.1596437843533,2.13673673124512,30,35.5596601392,25.0547366813
513,31.2016609891967,2.11955194424643,30,35.5664706096,24.9690798079
514,31.1877965463,2.14037595981272,30,35.5779515241,25.0502275672
515,31.1821083979833,2.15885066738634,30,35.6919292975,24.9789342198
516,31.2271567030467,2.10460196140916,30,35.3392601692,25.0561514665
517,31.27183019324,2.04508052819911,30,35.0759106847,25.1461833639
518,31.3533484248867,2.07093654952369,30,35.1156915272,25.0590127292
519,31.40228216301,2.0986277372203,30,34.8041576258,25.00375203
520,31.2957634512433,2.05576248821597,30,34.8492090785,25.0458470875
521,31.1979084366233,2.06237148391891,30,34.8539516663,24.9549869477
522,31.2676786722633,2.04489348304464,30,34.8674503536,24.9940854193
523,31.1859478433433,2.07234215844101,30,34.8947855811,25.0895531521
524,31.0082122666103,2.00463299754645,29,34.4231692273,25.0550599348
525,30.923731449531,2.19194848769312,29,34.4355795454,25.1760762826
526,30.934112000569,2.34953211655734,29,34.4607110015,23.9671032368
527,31.1241218437828,2.36900048173076,29,34.4795618218,24.5760076861
528,31.3454401389379,2.04867295719645,29,34.4958720367,25.2290104085
529,31.1092544283552,2.35048616695949,29,34.508462963,24.664694972
530,31.2381045871276,2.0627500841329,29,34.5463487401,25.38792766
531,31.2515038556207,1.95043919005025,29,34.590098852,25.3082679212
532,31.3110466264966,1.94704747326476,29,34.6242337352,25.388284184
533,31.3508757439448,2.00233782125463,29,34.6885180768,25.3142724663
534,31.380370254831,2.05462437562675,29,35.0268882754,25.242041644
535,31.3369469756483,2.01313432593512,29,34.6017276712,25.1669601936
536,31.3718498740793,2.0073037596773,29,34.4853661071,25.2458274895
537,31.3767148857586,1.99168464701446,29,34.5619569939,25.3158229811
538,31.3934048935379,2.07079538062023,29,35.1218089294,25.2083145599
539,31.5205605637069,2.21785221732583,29,36.7823012299,25.2746938252
540,31.3587522505034,2.14720530732133,29,36.1798533353,25.33438492
541,31.3736165312035,2.12573863759439,29,35.6226567266,25.375215081
542,31.4446987499862,2.17859358664071,29,36.7309170251,25.2404741179
543,31.4053856665552,2.07661122771322,29,34.9310860883,25.0976639672
544,31.5695036716655,2.22437222420956,29,35.5345650777,25.2156440074
545,31.5444814275,2.22829348454414,29,36.4454055149,25.1369323324
546,31.5207696245655,2.10573688074297,29,34.8846116273,25.2070629932
547,31.4985104915034,2.13309641807597,29,35.5632600576,25.1297449713
548,31.5255263727931,2.16011964414603,29,36.0258736994,25.2229065727
549,31.5890036977172,2.25834221714434,29,36.7019374664,25.1850968562
550,31.5948573435586,2.23236791253994,29,37.4236099553,25.2438382839
551,31.4746661335828,2.20692103027627,29,37.531734905,25.1276463856
552,31.5217075479552,2.32804098452232,29,38.3497853179,25.0822883914
553,31.4740899591103,2.37082846122997,29,38.8824464766,25.0416451453
554,31.5016008862759,2.41719812957883,29,39.2633484981,24.9349274626
555,31.2167849438138,1.91142562401351,29,35.0933747827,25.001118544
556,31.1009039008345,1.86597612826054,29,34.9927258574,25.0733521064
557,31.0844772486655,1.84241531142357,29,35.0809958227,24.9661645728
558,31.0416403864724,1.83660256313142,29,35.0175336689,24.9998431355
559,31.0203671679828,1.82884663393513,29,35.0404540195,25.05261836
560,31.0986773040429,1.87352892542624,28,34.9195971966,24.9668263652
561,30.9910780417536,1.92275545855221,28,34.818693497,24.9012389525
562,31.0518930438321,1.91665431484702,28,34.8850972225,24.8354616717
563,31.0671199718357,1.89572938832651,28,34.9543298309,24.7072367487
564,31.0265769673679,1.85752477458725,28,35.0406444564,24.7748056901
565,31.0308233120786,1.85343393788104,28,35.1408543557,24.7305400326
566,31.1006234122929,1.81618693052766,28,35.0167889868,24.8199207783
567,31.1524062684643,1.83025238614582,28,35.0405079908,24.9005491814
568,31.2585416717214,1.87426633812471,28,35.0711407868,24.9590330256
569,31.2449089233143,1.88452916997371,28,34.9709519765,25.0169301077
570,31.2514396244786,1.89942473973596,28,34.9883623445,24.9177106405
571,31.2295541260036,1.91700023240432,28,34.9953891976,24.8051921753
572,31.1361098983464,1.94676929808447,28,35.0111326744,24.8760968502
